tipo      	data       	descricao                          	uf 	municipio                          	codigo ibge
MUNICIPAL 	11/03/2020 	FERIADO MUNICIPAL                  	SC 	IBIRAMA                            	4206900   
MUNICIPAL 	26/12/2020 	FERIADO MUNICIPAL                  	SC 	IBIRAMA                            	4206900   
MUNICIPAL 	07/08/2020 	FERIADO RELIGIOSO                  	SC 	ICARA                              	4207007   
MUNICIPAL 	26/12/2020 	DIA DO MUNICÍPIO                   	SC 	ICARA                              	4207007   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SC 	IMBITUBA                           	4207304   
MUNICIPAL 	21/03/2020 	FERIADO MUNICIPAL                  	SC 	INDAIAL                            	4207502   
MUNICIPAL 	26/12/2020 	FERIADO MUNICIPAL                  	SC 	INDAIAL                            	4207502   
MUNICIPAL 	15/06/2020 	FERIADO MUNICIPAL                  	SC 	ITAJAI                             	4208203   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	SC 	ITAPEMA                            	4208302   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SC 	ITAPEMA                            	4208302   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SC 	ITAPEMA                            	4208302   
MUNICIPAL 	25/07/2020 	FERIADO MUNICIPAL                  	SC 	JARAGUA DO SUL                     	4208906   
MUNICIPAL 	25/08/2020 	FERIADO MUNICIPAL                  	SC 	JOACABA                            	4209003   
MUNICIPAL 	09/03/2020 	FERIADO MUNICIPAL                  	SC 	JOINVILLE                          	4209102   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SC 	LAGES                              	4209300   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	SC 	LAGUNA                             	4209409   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SC 	LAGUNA                             	4209409   
MUNICIPAL 	20/01/2020 	DIA DO MUNICÍPIO                   	SC 	LAURO MULLER                       	4209607   
MUNICIPAL 	15/08/2020 	DIA DO MUNICÍPIO                   	SC 	LAURO MULLER                       	4209607   
MUNICIPAL 	04/12/2020 	FERIADO RELIGIOSO                  	SC 	LAURO MULLER                       	4209607   
MUNICIPAL 	08/09/2020 	FERIADO MUNICIPAL                  	SC 	MAFRA                              	4210100   
MUNICIPAL 	27/07/2020 	FERIADO MUNICIPAL                  	SC 	MARAVILHA                          	4210506   
MUNICIPAL 	30/08/2020 	DIA DO MUNICÍPIO                   	SC 	ORLEANS                            	4211702   
MUNICIPAL 	24/04/2020 	DIA DO MUNICÍPIO                   	SC 	PALHOCA                            	4211900   
MUNICIPAL 	10/06/2020 	FERIADO MUNICIPAL                  	SC 	PENHA                              	4212502   
MUNICIPAL 	19/07/2020 	DIA DO MUNICÍPIO                   	SC 	PENHA                              	4212502   
MUNICIPAL 	30/12/2020 	FERIADO MUNICIPAL                  	SC 	PINHALZINHO                        	4212908   
MUNICIPAL 	13/04/2020 	FERIADO MUNICIPAL                  	SC 	POMERODE                           	4213203   
MUNICIPAL 	31/10/2020 	FERIADO MUNICIPAL                  	SC 	POMERODE                           	4213203   
MUNICIPAL 	07/10/2020 	FERIADO RELIGIOSO                  	SC 	PORTO UNIAO                        	4213609   
MUNICIPAL 	15/04/2020 	FERIADO MUNICIPAL                  	SC 	RIO DO SUL                         	4214805   
MUNICIPAL 	23/09/2020 	FERIADO MUNICIPAL                  	SC 	SAO BENTO DO SUL                   	4215802   
MUNICIPAL 	15/04/2020 	FERIADO MUNICIPAL                  	SC 	SAO FRANCISCO DO SUL               	4216206   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	SC 	SAO FRANCISCO DO SUL               	4216206   
MUNICIPAL 	03/05/2020 	DIA DO MUNICÍPIO                   	SC 	SAO JOAQUIM                        	4216503   
MUNICIPAL 	19/03/2020 	DIA DO MUNICÍPIO                   	SC 	SAO JOSE                           	4216602   
MUNICIPAL 	26/07/2020 	FERIADO MUNICIPAL                  	SC 	SAO LOURENCO DO OESTE              	4216909   
MUNICIPAL 	20/01/2020 	DIA DO MUNICÍPIO                   	SC 	SOMBRIO                            	4217709   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SC 	SOMBRIO                            	4217709   
MUNICIPAL 	12/02/2020 	FERIADO MUNICIPAL                  	SC 	TAIO                               	4217808   
MUNICIPAL 	25/07/2020 	FERIADO MUNICIPAL                  	SC 	TAIO                               	4217808   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SC 	TIJUCAS                            	4218004   
MUNICIPAL 	13/06/2020 	DIA DO MUNICÍPIO                   	SC 	TIJUCAS                            	4218004   
MUNICIPAL 	13/04/2020 	FERIADO MUNICIPAL                  	SC 	TIMBO                              	4218202   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SC 	TUBARAO                            	4218707   
MUNICIPAL 	26/05/2020 	FERIADO MUNICIPAL                  	SC 	URUSSANGA                          	4219002   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SC 	URUSSANGA                          	4219002   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	SC 	VIDEIRA                            	4219309   
MUNICIPAL 	20/02/2020 	FERIADO MUNICIPAL                  	SC 	XAXIM                              	4219705   
MUNICIPAL 	25/05/2020 	FERIADO MUNICIPAL                  	SE 	ARACAJU                            	2800308   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SE 	ARACAJU                            	2800308   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	SE 	CAPELA                             	2801306   
MUNICIPAL 	30/01/2020 	FERIADO RELIGIOSO                  	SE 	ITABAIANA                          	2802908   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SE 	ITABAIANA                          	2802908   
MUNICIPAL 	06/01/2020 	FERIADO RELIGIOSO                  	SE 	ITABAIANINHA                       	2803005   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SE 	ITABAIANINHA                       	2803005   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SE 	ITABAIANINHA                       	2803005   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SE 	LAGARTO                            	2803500   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	SE 	LAGARTO                            	2803500   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SE 	NEOPOLIS                           	2804409   
MUNICIPAL 	29/06/2020 	FERIADO MUNICIPAL                  	SE 	NEOPOLIS                           	2804409   
MUNICIPAL 	07/10/2020 	FERIADO RELIGIOSO                  	SE 	NEOPOLIS                           	2804409   
MUNICIPAL 	07/01/2020 	FERIADO RELIGIOSO                  	SE 	NOSSA SENHORA DA GLORIA            	2804508   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SE 	NOSSA SENHORA DA GLORIA            	2804508   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SE 	POCO REDONDO                       	2805406   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SE 	POCO VERDE                         	2805505   
MUNICIPAL 	03/05/2020 	FERIADO RELIGIOSO                  	SE 	POCO VERDE                         	2805505   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SE 	POCO VERDE                         	2805505   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SE 	PORTO DA FOLHA                     	2805604   
MUNICIPAL 	25/05/2020 	FERIADO MUNICIPAL                  	SE 	SAO CRISTOVAO                      	2806701   
MUNICIPAL 	29/06/2020 	FERIADO MUNICIPAL                  	SE 	SAO CRISTOVAO                      	2806701   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	SE 	SAO CRISTOVAO                      	2806701   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SE 	TOBIAS BARRETO                     	2807402   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	SE 	UMBAUBA                            	2807600   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SE 	UMBAUBA                            	2807600   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	ADAMANTINA                         	3500105   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	ADAMANTINA                         	3500105   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	AGUAI                              	3500303   
MUNICIPAL 	25/01/2020 	FERIADO RELIGIOSO                  	SP 	AGUDOS                             	3500709   
MUNICIPAL 	27/07/2020 	DIA DO MUNICÍPIO                   	SP 	AGUDOS                             	3500709   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	ALVARES MACHADO                    	3501301   
MUNICIPAL 	30/11/2020 	FERIADO RELIGIOSO                  	SP 	ALVARES MACHADO                    	3501301   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	AMERICANA                          	3501608   
MUNICIPAL 	21/03/2020 	DIA DO MUNICÍPIO                   	SP 	AMERICO BRASILIENSE                	3501707   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	SP 	AMPARO                             	3501905   
MUNICIPAL 	20/04/2020 	FERIADO RELIGIOSO                  	SP 	APARECIDA                          	3502507   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	APARECIDA                          	3502507   
MUNICIPAL 	17/12/2020 	DIA DO MUNICÍPIO                   	SP 	APARECIDA                          	3502507   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	APIAI                              	3502705   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	APIAI                              	3502705   
MUNICIPAL 	22/08/2020 	DIA DO MUNICÍPIO                   	SP 	ARARAQUARA                         	3503208   
MUNICIPAL 	22/11/2020 	FERIADO MUNICIPAL                  	SP 	ARARAQUARA                         	3503208   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	ARARAS                             	3503307   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SP 	ARTUR NOGUEIRA                     	3503802   
MUNICIPAL 	01/07/2020 	DIA DO MUNICÍPIO                   	SP 	ASSIS                              	3504008   
MUNICIPAL 	15/09/2020 	DIA DO MUNICÍPIO                   	SP 	AVARE                              	3504503   
MUNICIPAL 	15/06/2020 	DIA DO MUNICÍPIO                   	SP 	BARIRI                             	3505203   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SP 	BARIRI                             	3505203   
MUNICIPAL 	19/03/2020 	DIA DO MUNICÍPIO                   	SP 	BARRA BONITA                       	3505302   
MUNICIPAL 	25/08/2020 	DIA DO MUNICÍPIO                   	SP 	BARRETOS                           	3505500   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	BARUERI                            	3505708   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	BARUERI                            	3505708   
MUNICIPAL 	18/06/2020 	DIA DO MUNICÍPIO                   	SP 	BASTOS                             	3505807   
MUNICIPAL 	03/12/2020 	FERIADO RELIGIOSO                  	SP 	BASTOS                             	3505807   
MUNICIPAL 	14/03/2020 	FERIADO MUNICIPAL                  	SP 	BATATAIS                           	3505906   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	BATATAIS                           	3505906   
MUNICIPAL 	01/08/2020 	DIA DO MUNICÍPIO                   	SP 	BAURU                              	3506003   
MUNICIPAL 	03/05/2020 	DIA DO MUNICÍPIO                   	SP 	BEBEDOURO                          	3506102   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	BEBEDOURO                          	3506102   
MUNICIPAL 	19/05/2020 	DIA DO MUNICÍPIO                   	SP 	BERTIOGA                           	3506359   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	BERTIOGA                           	3506359   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	BERTIOGA                           	3506359   
MUNICIPAL 	20/02/2020 	FERIADO MUNICIPAL                  	SP 	BIRIGUI                            	3506508   
MUNICIPAL 	25/02/2020 	FERIADO MUNICIPAL                  	SP 	BIRIGUI                            	3506508   
MUNICIPAL 	05/05/2020 	DIA DO MUNICÍPIO                   	SP 	BIRITIBA-MIRIM                     	3506607   
MUNICIPAL 	05/10/2020 	FERIADO RELIGIOSO                  	SP 	BIRITIBA-MIRIM                     	3506607   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	BIRITIBA-MIRIM                     	3506607   
MUNICIPAL 	16/08/2020 	FERIADO RELIGIOSO                  	SP 	BOITUVA                            	3507001   
MUNICIPAL 	06/09/2020 	FERIADO RELIGIOSO                  	SP 	BOITUVA                            	3507001   
MUNICIPAL 	14/04/2020 	FERIADO MUNICIPAL                  	SP 	BOTUCATU                           	3507506   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	SP 	BOTUCATU                           	3507506   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	BRAGANCA PAULISTA                  	3507605   
MUNICIPAL 	03/05/2020 	FERIADO MUNICIPAL                  	SP 	BROTAS                             	3507902   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SP 	BROTAS                             	3507902   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SP 	CABREUVA                           	3508405   
MUNICIPAL 	14/04/2020 	DIA DO MUNICÍPIO                   	SP 	CACAPAVA                           	3508504   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	CACAPAVA                           	3508504   
MUNICIPAL 	09/03/2020 	DIA DO MUNICÍPIO                   	SP 	CACHOEIRA PAULISTA                 	3508603   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	CACHOEIRA PAULISTA                 	3508603   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	CACHOEIRA PAULISTA                 	3508603   
MUNICIPAL 	19/05/2020 	FERIADO MUNICIPAL                  	SP 	CAJATI                             	3509254   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	CAJATI                             	3509254   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SP 	CAJURU                             	3509403   
MUNICIPAL 	11/07/2020 	FERIADO RELIGIOSO                  	SP 	CAJURU                             	3509403   
MUNICIPAL 	18/08/2020 	DIA DO MUNICÍPIO                   	SP 	CAJURU                             	3509403   
MUNICIPAL 	26/05/2020 	FERIADO MUNICIPAL                  	SP 	CAMPINAS                           	3509502   
MUNICIPAL 	27/05/2020 	FERIADO MUNICIPAL                  	SP 	CAMPINAS                           	3509502   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	CAMPINAS                           	3509502   
MUNICIPAL 	07/10/2020 	FERIADO RELIGIOSO                  	SP 	CAMPO LIMPO PAULISTA               	3509601   
MUNICIPAL 	29/04/2020 	FERIADO MUNICIPAL                  	SP 	CAMPOS DO JORDAO                   	3509700   
MUNICIPAL 	01/10/2020 	FERIADO RELIGIOSO                  	SP 	CAMPOS DO JORDAO                   	3509700   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SP 	CANDIDO MOTA                       	3510005   
MUNICIPAL 	26/10/2020 	DIA DO MUNICÍPIO                   	SP 	CANDIDO MOTA                       	3510005   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	CAPAO BONITO                       	3510203   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	CAPIVARI                           	3510401   
MUNICIPAL 	20/04/2020 	FERIADO MUNICIPAL                  	SP 	CARAGUATATUBA                      	3510500   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	CARAGUATATUBA                      	3510500   
MUNICIPAL 	26/03/2020 	DIA DO MUNICÍPIO                   	SP 	CARAPICUIBA                        	3510609   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	SP 	CARAPICUIBA                        	3510609   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	CARAPICUIBA                        	3510609   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SP 	CASA BRANCA                        	3510807   
MUNICIPAL 	25/10/2020 	FERIADO MUNICIPAL                  	SP 	CASA BRANCA                        	3510807   
MUNICIPAL 	13/04/2020 	FERIADO MUNICIPAL                  	SP 	CATANDUVA                          	3511102   
MUNICIPAL 	08/08/2020 	FERIADO RELIGIOSO                  	SP 	CATANDUVA                          	3511102   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	CERQUILHO                          	3511508   
MUNICIPAL 	03/04/2020 	DIA DO MUNICÍPIO                   	SP 	CERQUILHO                          	3511508   
MUNICIPAL 	09/04/2020 	FERIADO MUNICIPAL                  	SP 	CONCHAL                            	3512209   
MUNICIPAL 	26/06/2020 	FERIADO RELIGIOSO                  	SP 	CONCHAL                            	3512209   
MUNICIPAL 	30/11/2020 	FERIADO MUNICIPAL                  	SP 	COSMOPOLIS                         	3512803   
MUNICIPAL 	02/04/2020 	DIA DO MUNICÍPIO                   	SP 	COTIA                              	3513009   
MUNICIPAL 	20/05/2020 	FERIADO MUNICIPAL                  	SP 	COTIA                              	3513009   
MUNICIPAL 	21/05/2020 	FERIADO RELIGIOSO                  	SP 	COTIA                              	3513009   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	CRAVINHOS                          	3513108   
MUNICIPAL 	02/10/2020 	DIA DO MUNICÍPIO                   	SP 	CRUZEIRO                           	3513405   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	CRUZEIRO                           	3513405   
MUNICIPAL 	09/04/2020 	DIA DO MUNICÍPIO                   	SP 	CUBATAO                            	3513504   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	CUBATAO                            	3513504   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	CUBATAO                            	3513504   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	CUNHA                              	3513603   
MUNICIPAL 	13/04/2020 	FERIADO RELIGIOSO                  	SP 	CUNHA                              	3513603   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	CUNHA                              	3513603   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SP 	DESCALVADO                         	3513702   
MUNICIPAL 	22/05/2020 	FERIADO MUNICIPAL                  	SP 	DIADEMA                            	3513801   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	DIADEMA                            	3513801   
MUNICIPAL 	08/12/2020 	DIA DO MUNICÍPIO                   	SP 	DIADEMA                            	3513801   
MUNICIPAL 	04/02/2020 	DIA DO MUNICÍPIO                   	SP 	DOIS CORREGOS                      	3514106   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	SP 	DRACENA                            	3514403   
MUNICIPAL 	13/12/2020 	FERIADO RELIGIOSO                  	SP 	ESPIRITO SANTO DO PINHAL           	3515186   
MUNICIPAL 	27/12/2020 	FERIADO MUNICIPAL                  	SP 	ESPIRITO SANTO DO PINHAL           	3515186   
MUNICIPAL 	22/05/2020 	DIA DO MUNICÍPIO                   	SP 	FERNANDOPOLIS                      	3515509   
MUNICIPAL 	28/11/2020 	FERIADO MUNICIPAL                  	SP 	FRANCA                             	3516200   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	FRANCA                             	3516200   
MUNICIPAL 	20/05/2020 	FERIADO MUNICIPAL                  	SP 	FRANCO DA ROCHA                    	3516408   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	FRANCO DA ROCHA                    	3516408   
MUNICIPAL 	05/05/2020 	DIA DO MUNICÍPIO                   	SP 	GARCA                              	3516705   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	SP 	GARCA                              	3516705   
MUNICIPAL 	15/09/2020 	DIA DO MUNICÍPIO                   	SP 	GENERAL SALGADO                    	3516903   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	GENERAL SALGADO                    	3516903   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	SP 	GUAIRA                             	3517406   
MUNICIPAL 	18/05/2020 	DIA DO MUNICÍPIO                   	SP 	GUAIRA                             	3517406   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	SP 	GUAPIARA                           	3517604   
MUNICIPAL 	19/09/2020 	FERIADO MUNICIPAL                  	SP 	GUARAREMA                          	3518305   
MUNICIPAL 	13/04/2020 	FERIADO RELIGIOSO                  	SP 	GUARATINGUETA                      	3518404   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	GUARATINGUETA                      	3518404   
MUNICIPAL 	25/10/2020 	FERIADO RELIGIOSO                  	SP 	GUARATINGUETA                      	3518404   
MUNICIPAL 	21/09/2020 	DIA DO MUNICÍPIO                   	SP 	GUARIBA                            	3518602   
MUNICIPAL 	15/01/2020 	FERIADO RELIGIOSO                  	SP 	GUARUJA                            	3518701   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	GUARUJA                            	3518701   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	GUARULHOS                          	3518800   
MUNICIPAL 	08/12/2020 	DIA DO MUNICÍPIO                   	SP 	GUARULHOS                          	3518800   
MUNICIPAL 	19/05/2020 	DIA DO MUNICÍPIO                   	SP 	HORTOLANDIA                        	3519071   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	HORTOLANDIA                        	3519071   
MUNICIPAL 	24/06/2020 	DIA DO MUNICÍPIO                   	SP 	IBATE                              	3519303   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	IBATE                              	3519303   
MUNICIPAL 	04/07/2020 	DIA DO MUNICÍPIO                   	SP 	IBITINGA                           	3519600   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	IBITINGA                           	3519600   
MUNICIPAL 	11/02/2020 	FERIADO RELIGIOSO                  	SP 	IGARACU DO TIETE                   	3520004   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	SP 	IGARACU DO TIETE                   	3520004   
MUNICIPAL 	19/10/2020 	FERIADO MUNICIPAL                  	SP 	IGARACU DO TIETE                   	3520004   
MUNICIPAL 	05/08/2020 	FERIADO RELIGIOSO                  	SP 	IGUAPE                             	3520301   
MUNICIPAL 	06/08/2020 	FERIADO RELIGIOSO                  	SP 	IGUAPE                             	3520301   
MUNICIPAL 	03/12/2020 	FERIADO MUNICIPAL                  	SP 	IGUAPE                             	3520301   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	SP 	INDAIATUBA                         	3520509   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	SP 	ITAI                               	3521804   
MUNICIPAL 	31/08/2020 	DIA DO MUNICÍPIO                   	SP 	ITAI                               	3521804   
MUNICIPAL 	22/04/2020 	FERIADO MUNICIPAL                  	SP 	ITANHAEM                           	3522109   
MUNICIPAL 	09/06/2020 	FERIADO MUNICIPAL                  	SP 	ITANHAEM                           	3522109   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	ITANHAEM                           	3522109   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	ITANHAEM                           	3522109   
MUNICIPAL 	08/05/2020 	FERIADO MUNICIPAL                  	SP 	ITAPECERICA DA SERRA               	3522208   
MUNICIPAL 	05/11/2020 	DIA DO MUNICÍPIO                   	SP 	ITAPETININGA                       	3522307   
MUNICIPAL 	26/07/2020 	FERIADO RELIGIOSO                  	SP 	ITAPEVA                            	3522406   
MUNICIPAL 	20/09/2020 	FERIADO RELIGIOSO                  	SP 	ITAPEVA                            	3522406   
MUNICIPAL 	18/02/2020 	DIA DO MUNICÍPIO                   	SP 	ITAPEVI                            	3522505   
MUNICIPAL 	28/10/2020 	FERIADO RELIGIOSO                  	SP 	ITAPEVI                            	3522505   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	ITAPEVI                            	3522505   
MUNICIPAL 	13/05/2020 	FERIADO RELIGIOSO                  	SP 	ITAPIRA                            	3522604   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	SP 	ITAPIRA                            	3522604   
MUNICIPAL 	24/10/2020 	FERIADO MUNICIPAL                  	SP 	ITAPIRA                            	3522604   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	ITAPOLIS                           	3522703   
MUNICIPAL 	20/10/2020 	DIA DO MUNICÍPIO                   	SP 	ITAPOLIS                           	3522703   
MUNICIPAL 	22/05/2020 	FERIADO MUNICIPAL                  	SP 	ITAQUAQUECETUBA                    	3523107   
MUNICIPAL 	08/09/2020 	DIA DO MUNICÍPIO                   	SP 	ITAQUAQUECETUBA                    	3523107   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	ITAQUAQUECETUBA                    	3523107   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	SP 	ITARARE                            	3523206   
MUNICIPAL 	28/08/2020 	FERIADO RELIGIOSO                  	SP 	ITARARE                            	3523206   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	ITARARE                            	3523206   
MUNICIPAL 	08/09/2020 	FERIADO RELIGIOSO                  	SP 	ITATIBA                            	3523404   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	ITATINGA                           	3523503   
MUNICIPAL 	24/07/2020 	DIA DO MUNICÍPIO                   	SP 	ITATINGA                           	3523503   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	SP 	ITU                                	3523909   
MUNICIPAL 	10/03/2020 	FERIADO MUNICIPAL                  	SP 	ITUVERAVA                          	3524105   
MUNICIPAL 	16/07/2020 	FERIADO RELIGIOSO                  	SP 	ITUVERAVA                          	3524105   
MUNICIPAL 	16/07/2020 	DIA DO MUNICÍPIO                   	SP 	JABOTICABAL                        	3524303   
MUNICIPAL 	03/04/2020 	FERIADO MUNICIPAL                  	SP 	JACAREI                            	3524402   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	SP 	JACAREI                            	3524402   
MUNICIPAL 	15/04/2020 	DIA DO MUNICÍPIO                   	SP 	JALES                              	3524808   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	JALES                              	3524808   
MUNICIPAL 	16/07/2020 	FERIADO RELIGIOSO                  	SP 	JARINU                             	3525201   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	JAU                                	3525300   
MUNICIPAL 	20/11/2020 	FERIADO MUNICIPAL                  	SP 	JAU                                	3525300   
MUNICIPAL 	24/06/2020 	DIA DO MUNICÍPIO                   	SP 	JOSE BONIFACIO                     	3525706   
MUNICIPAL 	15/09/2020 	FERIADO MUNICIPAL                  	SP 	JOSE BONIFACIO                     	3525706   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	SP 	JUNDIAI                            	3525904   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	SP 	LARANJAL PAULISTA                  	3526407   
MUNICIPAL 	10/10/2020 	DIA DO MUNICÍPIO                   	SP 	LARANJAL PAULISTA                  	3526407   
MUNICIPAL 	17/06/2020 	FERIADO RELIGIOSO                  	SP 	LEME                               	3526704   
MUNICIPAL 	29/08/2020 	FERIADO MUNICIPAL                  	SP 	LEME                               	3526704   
MUNICIPAL 	28/04/2020 	DIA DO MUNICÍPIO                   	SP 	LENCOIS PAULISTA                   	3526803   
MUNICIPAL 	15/09/2020 	FERIADO RELIGIOSO                  	SP 	LENCOIS PAULISTA                   	3526803   
